ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Delivery time
202723,Wanowrie,Pune,Noble Bake Food,497.4142544601251,4.0,20.0,Bakery,Wanowrie,64
202889,Taltala,Kolkata,Tung Fong,1500.0,4.5,500.0,"Asian,Chinese",Central Kolkata,56
203481,Andheri East,Mumbai,Bhayankar Burgers,702.8962222489503,4.0,100.0,American,Marol Industrial Estate,58
203485,Lake Town,Kolkata,Meals 'O' Memories,667.2586597811978,4.1,100.0,Continental  Indian  Chinese  Snacks  Beverages,Lake Town,67
203641,Andheri East,Mumbai,Wakka Makka Chinese,1447.9942207719912,3.8,500.0,Chinese  Asian  Oriental  Tibetan  Desserts,Marol Industrial Estate,51
203703,Bandra East,Mumbai,Great Indian Meals,546.9862532505949,4.0,50.0,Mangalorean  North Indian  South Indian  Malwani,Scruz Bandra East,42
203736,Bandra East,Mumbai,Medha Malvan,475.86983580983735,3.8,20.0,"Seafood,Malwani",Scruz Bandra East,48
203746,Bandra East,Mumbai,Zesty Kitchen,672.2432192573531,4.0,100.0,"North Indian,South Indian,Mangalorean,Seafood,Malwani,Biryani,Bengali",Scruz Bandra East,44
203758,Bandra East,Mumbai,Jamai Shoshthi,1500.0,4.2,500.0,"Bengali,Biryani",Scruz Bandra East,44
203947,Bidhannagar,Kolkata,Hyatt-La Cucina,606.8332802756914,2.9,80.0,"Indian,Asian,Italian,Bakery",Hyatt Regencysaltlake,59
204007,Andheri East,Mumbai,The Momo Factory,468.8828509075042,3.1,20.0,Chinese,Andheri East,55
204010,Antop Hill,Mumbai,Mini Punjab,687.9282590421002,3.9,100.0,Chinese  North Indian,Sion Bhakti Park,54
204319,Jogupalya,Bangalore,Earthen Delights,639.0634557047464,4.6,50.0,Kerala,Cambridge Layout,52
204330,Erandwane,Pune,Burger It Up,575.6321975282569,4.3,50.0,"American,Continental,Beverages,Desserts,Fast Food",Kothrud,52
204535,Kasba,Kolkata,Sampa Snacks,692.3756309137277,3.9,100.0,"Chinese,Indian",Ruby Area,66
204576,Thousand Lights,Chennai,Royal Fast Food,487.04104350697776,3.8,20.0,"Chinese,Fast Food,Indian",Nungambakkam,49
205007,Shivajinagar,Pune,Yolkshire,735.7777633253896,4.3,100.0,"Healthy Food,European,Salads,Italian,Desserts,Beverages",Shivaji Nagar,35
205183,Kurla,Mumbai,Mumbai	Eats,542.522550759749,2.9,80.0,Chinese  Tandoor  Biryani,Kurla,42
205226,Shyamal,Ahmedabad,R.K. Maggi Pasta And Coffee Bar,693.6984407203171,4.3,100.0,"Fast Food,North Indian",Prahlad Nagar,44
205228,Bidhannagar,Kolkata,Veerji Malai Chaap Wale,711.5385762037565,4.0,100.0,"Indian,North Indian",Salt Lake,61
205306,Kurla,Mumbai,Tibb'S Frankie (Tilak Nagar),622.1540759663653,4.0,100.0,Fast Food  Snacks  North Indian  Mexican  Beverages,Tilak Nagar,35
205417,Sayedpura,Surat,Nawab'S Kitchen,1439.7789685718687,4.3,500.0,"Mughlai,North Indian,Chinese,Biryani,Punjabi",Lal Gate,37
205475,Domlur,Bangalore,Deja Bowl,550.3277666168209,4.2,20.0,"North Indian,Home Food,Combo,Desserts,Indian,Punjabi,Chinese",Indiranagar,57
205562,Baranagar,Kolkata,Lokenath Restaurant,714.7366907723218,3.9,100.0,Indian,North Dumdum,66
205609,Tollygunge,Kolkata,New Banglar Rannaghar,695.648764900813,4.1,100.0,Chinese  Indian,Golf Gardens  Tollygunge,91
206503,Rohini,Delhi,Rohini Rasoi,543.6445307186668,2.9,80.0,"Chinese,Indian",Rohini,38
206586,Ponniammanmedu,Chennai,Jannath Chicken,418.90793250418193,2.7,20.0,Indian,Madhavaram - Manali,75
207097,Near Lal Gate Ramlal Bazarsapuipara,Kolkata,Kebabs In Roll - Ramlal Bazar,669.106909532248,4.1,50.0,"Kebabs,Biryani,North Indian,Chinese",Near Lal Gate Ramlal Bazarsapuipara,88
207574,Andheri East,Mumbai,Taste Of Kolkata,648.094057960345,3.8,100.0,"Biryani,North Indian,Fast Food,Juices,Beverages",Sahar Airport Road,50
207669,Powai Area,Mumbai,Chimichurri - All Day Asian Diner,779.6719012798792,4.4,100.0,"Asian,Japanese",Powai Area,57
207679,Shyam Bazar,Kolkata,Chows And Rolls,582.4034465222276,3.8,50.0,"Chinese,Fast Food",Hatibagan,68
208031,Athwa,Surat,Ocean Star,502.38634237491965,2.9,80.0,"North Indian,Seafood",Nr Panas Gaam,51
208175,Indiranagar,Bangalore,Milano Ice Cream,1500.0,4.7,500.0,"Ice Cream,Desserts",Indiranagar,51
208249,Khairtabad,Hyderabad,Al Karam Kalyani Biryani,436.2455050839598,3.1,20.0,Biryani,Somajiguda & Khairtabad,55
208556,Gokhalenagar,Pune,The Flame Burger,504.5942499582049,2.9,80.0,Snacks,Near Dominossenapati Bapat Road,47
208720,Kurla,Mumbai,Mad Burgers And Pizza,430.6459566144615,3.5,20.0,"Pizzas,Fast Food,Desserts",Chembur,44
208734,Dhankawadi,Pune,Burger N More,505.50717443853875,3.2,20.0,Indian,Dhankawadi,74
208829,Royapuram,Chennai,Kulfi Treat,533.6576071357547,2.9,80.0,Ice Cream,Suriya Narayana Road,58
208859,Kurla,Mumbai,Al Baik Fast Food,534.5487306342993,4.1,20.0,Fast Food,Kurla,36
208982,Khokhra,Ahmedabad,Food Zone,545.89479727738,4.3,20.0,"North Indian,Snacks",Maninagar,47
209225,Chembur,Mumbai,London Dairy,519.6766165807923,2.9,80.0,Ice Cream,Chembur,45
209502,Kurla,Mumbai,The Kitchen  (Chinese & Grills),676.3229534422036,4.2,100.0,"Chinese,Kebabs,Tibetan,Lebanese",Chembur,39
209917,Vasanth Nagar,Bangalore,Tata Cha Now Qmin,707.2601994691998,4.2,100.0,"Beverages,Bakery,Chaat,Desserts,Fast Food,Home Food,Maharashtrian,Snacks,Street Food,Sweets,Indian,Combo,Parsi",Cunningham Road,46
210127,Ashok Nagar,Bangalore,Crazy Pizza,541.5140772928173,2.9,80.0,"Fast Food,Italian",Magrath Rd Ashok Nagar,48
210403,Nampally,Hyderabad,Milan Juice Centre,1500.0,4.0,1000.0,"Arabian,Juices",Nampally,30
210638,Dapodi,Pune,Lf 91 Cafe And Restaurant,580.3607531236357,2.9,80.0,Indian,Sangvi,74
210945,Shivaji Nagar,Bangalore,Royal Restaurant,682.5767806005254,3.8,100.0,"Chinese,North Indian,Tandoor ,indian",Central Bangalore,38
211008,Sion,Mumbai,Modern Lunch Home,670.0864189079102,4.4,100.0,"Chinese,Konkan,North Indian,Seafood",Sion Bhakti Park,47
211172,Uppal,Hyderabad,Tif In,508.8557871757228,3.5,20.0,Snacks  South Indian,Uppal Beerappagada,73
211185,Periyamet,Chennai,Mcrennett,504.6235337133685,4.3,20.0,Bakery,Purasawalkam,37
211444,Santacruz East,Mumbai,Famous Chinese,475.83097227384536,2.9,80.0,"Chinese,Fast Food",Scruz Bandra East,35
211814,T Nagar,Chennai,Kommune,492.87399441726507,2.9,80.0,"Desserts,Italian,North Indian,Salads",T Nagar,65
212246,Maninagar,Ahmedabad,Bhimsingh Paties,517.1904475961164,4.1,20.0,"Fast Food,Snacks,Street Food",Maninagar,37
212592,Cit Nagar,Chennai,Arcot Royal Biriyani And Fastfood,547.7527053782544,3.5,50.0,"Biryani,Fast Food",T Nagar,71
212615,Jogupalya,Bangalore,New Dillibite,518.3639546589887,2.9,80.0,"Bengali,Chinese,Indian",Cambridge Layout Jogupalya,47
212837,Alwarpet,Chennai,Teppan,627.3798168869868,4.6,20.0,Japanese,Alwarpet,75
212930,Scruz Bandra East,Mumbai,The Great Chinese,525.7375707264939,2.9,80.0,"Chinese,Indian",Bandra Kurla Complex Santcruz East,40
213314,Chembur,Mumbai,Tara Punjab,502.74569805942326,3.9,20.0,"North Indian,Punjabi,Tandoor",Chembur,46
213643,Erandwane,Pune,Slurpy Shakes,779.0637311208909,4.4,100.0,"Beverages,Ice Cream,Desserts",Kothrud,47
213645,Erandwane,Pune,Cupcake Bliss Cake & Desserts,675.1808965117095,4.1,100.0,"Bakery,Desserts,Ice Cream,American,British,Combo,Snacks",Kothrud,51
213654,Erandwane,Pune,Warmoven Cake & Desserts,694.200125702732,4.3,100.0,"Bakery,Desserts,Ice Cream",Kothrud,51
213655,Erandwane,Pune,Indiana Burgers,607.3334240538971,4.2,50.0,"American,Fast Food,Beverages,Healthy Food",Kothrud,53
213934,Erandwane,Pune,Absolute China,1407.0421549205255,3.9,500.0,Chinese,Kothrud,34
213935,Vijay Nagar Colony,Hyderabad,Roosterville,647.6441486906928,3.7,100.0,Indian,Santoshnagar & Saidabad,68
214074,Udhna,Surat,Taste Of Eggs,513.7348695337878,2.9,80.0,North Indian,Bamroli Road,44
214175,Pulikeshi Nagar,Bangalore,Green Cravings,585.2427104435485,3.9,50.0,"Healthy Food,Continental,Keto,Indian,Salads",Coles Road,47
214318,New Malakpet,Hyderabad,Pvr Cafe,452.524946435434,3.5,20.0,"Snacks,Fast Food,American",Kothapet & Dilsukhnagar,47
214521,Gopipura,Surat,Chinese Point,424.07441099861194,3.4,20.0,Chinese,Nanpura,40
214809,Gowliguda,Hyderabad,Hotel Niagara,1500.0,3.9,1000.0,"Haleem,Arabian,Biryani,Tandoor,Chinese,Indian,Desserts,Kebabs,Mughlai",New Area,23
214833,Pashan,Pune,Cnp House - Chicken And Paratha,559.6419826263315,3.9,20.0,"North Indian,Tandoor,Biryani,Punjabi,Kebabs,Beverages",Orange County Baner Pashan Link Road,75
214964,Asif Nagar,Hyderabad,Lingaiah Hotel,703.8278389170487,4.5,100.0,South Indian,Mallepally,33
214967,University Area,Ahmedabad,The Chocolate Heaven,515.3544864197814,2.9,80.0,Desserts,Navrangpura,44
215427,Kurla,Mumbai,Pukhtaan,467.4589855440428,2.9,80.0,"Mughlai,North Indian",Kurla,42
215442,Indiranagar,Bangalore,Nanav Stores And Cafe,488.535346794611,2.9,80.0,"Beverages,Fast Food",Indiranagar,64
215922,Pashan,Pune,Chizzlers,592.131235350739,2.9,80.0,Chinese,Baner,75
216077,Kondhwa,Pune,Fat Panda,459.37611355001945,3.2,20.0,"Fast Food,Pizzas",Kedari Nagar Wanowrie,71
216730,Khairtabad,Hyderabad,Anupama Hotel,517.4085340367463,3.7,20.0,"Biryani,South Indian",Banjara Hills,45
216980,Vadapalani,Chennai,Masala Street,521.9017703721813,3.5,20.0,"Chinese,Continental,South Indian,Italian",Vadapalani,85
217047,Saki Naka,Mumbai,Navratna Hotel,575.0487030246514,4.2,50.0,North Indian,Marol Sakinaka,41
217502,Kothrud,Pune,Khandeshi Tadka,501.8573249473035,3.5,20.0,Maharashtrian,Karve Road,61
217781,Alwarpet,Chennai,Ricky'S Cookies,613.1237514985314,4.9,20.0,"Cafe,Snacks",Alwarpet,70
217836,Santacruz,Mumbai,Canteen Central - Burgers Pastas And More,673.8718514965807,4.2,100.0,American  Pastas  Snacks  Desserts  Beverages  North Indian  Asian,Scruz Bandra East,41
217899,Vesu,Surat,Kurtosshhh,559.6182733387105,2.9,80.0,Fast Food,Prime Shoppers Vesu,64
218029,Shahpore,Surat,Royal Crush Pizzas & Burger,,3.7,,"Fast Food,Italian",Lal Gate,44
218137,Topsia,Kolkata,Nigars Kitchen,498.6033889172535,3.8,20.0,"Indian,North Indian,Chinese,Combo,Snacks,Sweets,Beverages",Ruby Area,77
218142,Andheri East,Mumbai,Arey O Sambhar,463.5289414801913,3.8,20.0,South Indian,Marol Industrial Estate,52
218183,Vesu,Surat,D Healthy Hobbit,613.7573498039571,4.5,20.0,"Continental,Healthy Food",Vesu,63
218353,Karve Nagar,Pune,Biryani King,541.1281047762809,2.9,80.0,"Chinese,North Indian",Wakad,64
218372,Topsia,Kolkata,Afsa Biriyani,475.41619813941156,2.9,80.0,Biryani,Tangra,71
218475,Frazer Town,Bangalore,Hotel Zam Zam,576.6422024598614,2.9,80.0,"Biryani,North Indian,Chinese",Geddalahalli,64
218634,Ayanavaram,Chennai,Food Finger,496.8589137038025,4.2,20.0,Indian,Kilpauk,57
218650,Teynampet,Chennai,Kake Da Punjabi Dhabba,1500.0,4.2,500.0,"North Indian,Punjabi,Thalis,Biryani,Combo,Desserts",Alwarpet,64
218894,Magarpatta,Pune,Amhi Kolhapuri,557.4433492931424,3.6,50.0,"Maharashtrian,North Indian,Chinese,Tandoor",Hadapsar,38
219201,Indiranagar,Bangalore,Bangalore Mandarin,1467.7191597721228,4.3,500.0,Chinese,Indiranagar,51
219476,Tagore Garden Extension,Delhi,Cake@99,569.1606198637126,2.9,80.0,Bakery,Road No 28,73
219586,Althan,Surat,Sainath Omelette,499.2910136111701,2.9,80.0,"Fast Food,North Indian",Althan,46
219711,Indiranagar,Bangalore,The Bowl Life,757.2573995621312,4.3,100.0,"Asian,North Indian,Continental,Healthy Food,Punjabi,Home Food,Oriental,Desserts,Beverages,Pan-Asian,Bengali,Mangalorean,Kashmiri,Lucknowi,Chinese,Sweets,Kebabs,Combo,Rajasthani,Awadhi",Indiranagar,52
219718,Pitam Pura,Delhi,Bowlsome,647.4293492054408,3.9,100.0,"Asian,North Indian,Continental,Healthy Food,Punjabi,Home Food,Oriental,Desserts,Beverages,Pan-Asian,Bengali,Mangalorean,Kashmiri,Lucknowi,Chinese,Sweets,Kebabs,Combo,Rajasthani,Awadhi",Rohini,35
219818,Chembur,Mumbai,Mothers Kitchen,657.6031482036509,3.8,100.0,"Indian,North Indian,Sindhi",Inlaks Hospital Road,52
219974,Adajan,Surat,Live Egg Station,1500.0,4.1,1000.0,"North Indian,Snacks,Beverages,Biryani,Fast Food,Healthy Food,Street Food,Home Food",Nr Pal Rto,52
220046,Mylapore,Chennai,Food Point,515.9619215505471,4.2,20.0,"Juices,Snacks",Mylapore,56
220133,Aundh,Pune,Blue Dragon Chinese Katta,567.781511107048,4.0,50.0,Chinese,Aundh,64
220642,Indiranagar,Bangalore,Breakfast Express,1470.2923812531021,4.2,500.0,"Continental,North Indian,South Indian,American,Beverages,British,Cafe,Combo,European,Desserts",Appareddy Palya,52
220772,Ashok Nagar,Bangalore,Aubree,693.0129722412448,4.3,100.0,"Desserts,Bakery",Central Bangalore,29
221076,Paschim Vihar,Delhi,Roll King,538.6340632686741,2.9,80.0,Indian,Dda Gole Market A-4 Block,57
221262,Sector 73,Delhi,Hashtag Foods,682.3044269313028,3.9,100.0,"Continental,Italian",Ground Floor Rg Mall,37
221321,Anna Nagar,Chennai,Chai Truck,1500.0,4.1,500.0,"Continental,American,Fast Food,Beverages",Annanagar,76
221697,Barabazar Market,Kolkata,Nice Fried Chicken,517.8477499297567,2.9,80.0,Chinese,Burrabazar,50
221798,Annanagar East,Chennai,Madro Cafe,518.954481534293,4.1,20.0,"Italian,Mexican,Continental",Annanagar,70
221870,Periyamet,Chennai,Creamee N Spicee,489.55146596533234,2.9,80.0,"Fast Food,Pizzas",Purasawalkam,37
222096,Rohini,Delhi,Squeezer Juice And Shakes,486.2566602326234,3.9,20.0,"Juices,Beverages,Ice Cream",Rohini,34
222404,Andheri East,Mumbai,Oh ! Dum Biryani Taste Bangal,515.6807066103128,3.8,20.0,Biryani,Andheri East,50
222499,Pulikeshi Nagar,Bangalore,Cane Fresh,605.5378370150007,4.4,50.0,"Indian,Beverages,Desserts",Coles Road,39
222720,Cit Nagar,Chennai,Mandarin Oak- The Heavenly Chinese,604.8191483239425,4.1,20.0,"Chinese,Asian,Thai",Cit Nagar,94
222893,Jodhpur Park,Kolkata,Brewbakes Cafe Jodhpur Park,587.9226875723177,4.4,20.0,"American,Cafe,Italian,Mexican",Jadavpur,84
223311,Andheri East,Mumbai,Only Roti'S,627.3090213490361,4.6,50.0,Fast Food,Pream Nagar Sakivihar Road,61
223314,Dum Dum,Kolkata,Khawabo Jatane Fast Food,584.919866078826,4.3,20.0,"Chinese,Mughlai,North Indian",Jawpur Road,88
223507,Shivaji Nagar,Pune,Aasing'S Kitchen,462.53131201646744,2.9,80.0,Continental,Shivaji Nagar,45
223632,Kondhwa,Pune,Homely Meals @69,689.733842749448,4.0,100.0,Home Food,Kothrud,69
223936,Triplicane,Chennai,Mamieyaar Veedu,510.1832742643404,4.1,20.0,"Chettinad,South Indian",Royapettah,49
223939,Himayath Nagar,Hyderabad,Rice++,520.9404666449195,3.9,20.0,Healthy Food,Narayanguda,33
223990,Himayath Nagar,Hyderabad,Eggsplode,648.0007270464959,4.2,100.0,"Salads,French,Beverages,Combo",Narayanguda,33
223991,Himayath Nagar,Hyderabad,Break The Bread - Sandwiches And Burgers,492.8836757784965,3.8,50.0,"Continental,Fast Food",Narayanguda,35
224001,Himayath Nagar,Hyderabad,The Burrito Bowl,621.9586826631565,4.2,50.0,Mexican  Beverages,Narayanguda,34
224120,Kodihalli,Bangalore,Lo! - Low Carb And Keto Foods,702.1685308233679,4.5,100.0,"Healthy Food,Keto,North Indian,Continental",Indiranagar,54
224125,Andheri East,Mumbai,Hybrid Theory Cafe & Bistro (Coffee Pizza Pasta Sandwiches Burgers & More),531.7089715678171,3.9,20.0,"Continental,Pastas,Pizzas,Snacks,Beverages",Marol Sakinaka,53
224130,Banjara Hills,Hyderabad,Lo! - Low Carb And Keto Foods,1500.0,4.3,500.0,Healthy Food  Keto  North Indian  Continental,Devera Konda Basti,61
224349,Karve Nagar,Pune,Nawabi Zaika,445.4581247462473,3.8,20.0,"Fast Food,Street Food",Karve Nagar,57
224354,Bhowanipore,Kolkata,Kake D Hatti,1500.0,3.9,500.0,North Indian,Central Kolkata,66
224426,Purasaiwakkam,Chennai,Faasos,687.8317909481241,4.2,100.0,"Combo,Snacks,Beverages,Desserts,Indian",Purasaiwakkam,46
224427,Purasaiwakkam,Chennai,Behrouz Biryani,706.8104557270558,4.2,100.0,"Biryani,Mughlai,Lucknowi,Hyderabadi,Kebabs,North Indian,Persian,Desserts",Purasaiwakkam,48
224428,Purasaiwakkam,Chennai,Oven Story Pizza,675.4365338710184,4.1,100.0,Pizzas,Purasaiwakkam,51
224429,Purasaiwakkam,Chennai,Firangi Bake,594.8728229673811,4.3,50.0,"Italian,Mexican,Pastas",Purasaiwakkam,51
224430,Purasaiwakkam,Chennai,Sweet Truth - Cake And Desserts,627.2130350773449,4.2,50.0,"Ice Cream,Bakery,Desserts,Beverages",Purasaiwakkam,47
224431,Purasaiwakkam,Chennai,The Good Bowl,598.7861110109708,4.2,50.0,"North Indian,Punjabi,Biryani,Combo,Chinese,Beverages,Desserts,Jain,Indian,Hyderabadi,Mughlai",Purasaiwakkam,46
224432,Purasaiwakkam,Chennai,The Biryani Life,611.996539824467,4.1,50.0,"Biryani,Hyderabadi,Lucknowi,North Indian,Mughlai,Combo,Desserts",Purasaiwakkam,50
224476,Vadgaon Budruk,Pune,Hotel Al Madeena,640.2023465647852,2.9,80.0,"Chinese,North Indian",Narhe,83
224482,Vadgaon Budruk,Pune,Master Chef,595.1106307378166,4.0,20.0,"Chinese,North Indian",Narhe,78
224601,Egmore,Chennai,Tic Tac Rolls (Since 1981),591.3546818016003,3.7,50.0,"Fast Food,Tandoor,Biryani",Egmore,37
225047,Jogupalya,Bangalore,Sampurna - The House Of Southern Flavours,693.9703159491106,4.2,100.0,"South Indian,Hyderabadi,Andhra,Biryani,Desserts,Snacks",Indiranagar,45
225317,Rohini,Delhi,La Pino'Z Pizza,1500.0,3.9,1000.0,Pizzas,Dc Chowk,45
225325,Gopipura,Surat,Delhi Dastarkhwan Restaurant,584.7659210941721,4.0,100.0,Mughlai,Chowk Bazar,34
225469,Pashan,Pune,Food China - Momos And Noodles,573.5558747553017,2.9,80.0,"Chinese,Tibetan,Fast Food,Snacks,Beverages",Baner,81
225573,Purasaiwakkam,Chennai,Kekiz - The Cake Shop,469.25691773088664,2.9,80.0,"Bakery,Desserts,Beverages",Purasawalkam,44
225614,Dudheshwar,Ahmedabad,Bombay Biryani,591.8895194476453,3.5,100.0,Biryani,Shahibag,48
225737,Kothrud,Pune,S & B The Cake Factory,501.8928652526202,2.9,80.0,"Desserts,Bakery",Shastri Nagar Kothrud,62
225911,Purasaiwakkam,Chennai,The Great Wall Of China,521.0825422758778,2.9,80.0,Chinese,Purasawalkam - The Great Wall Of China,44
225917,Purasaiwakkam,Chennai,Taj Mughalai,509.58740904808855,4.4,20.0,"Biryani,North Indian,South Indian,Chinese",Purasawalkam - Taj Mughalai,38
225932,Bhowanipore,Kolkata,Just Fries,637.3832811094248,4.1,50.0,"American,Snacks,Fast Food,Ice Cream,Desserts",Central Kolkata,63
226102,Tollygunge,Kolkata,Binge Baefikar,767.5810263205436,4.4,100.0,"American,Fast Food,Healthy Food,Indian,Mexican",Jadavpur,89
226267,Powai,Mumbai,Chai Point,1491.722132879133,4.4,500.0,Bakery  Combo  Beverages  Maharashtrian  Snacks  Street Food  South Indian  Punjabi  Fast Food,Opp. Nirali Hospital,52
226432,Kothrud,Pune,Wow! China,650.7750876348805,3.9,100.0,"Tibetan,Fast Food,Chinese,Asian,Snacks,Continental,Desserts,Beverages",Karishma Chs,51
226443,Khar West,Mumbai,Jimmy'S Dhaba,550.8092228533001,2.9,80.0,North Indian  Desserts,Khar West Mumbai,59
226467,Kharkhana & Trimulgherry,Hyderabad,Brown Bear,498.3485774680091,3.4,20.0,Bakery  Desserts,Kharkhana & Trimulgherry,76
226916,Guttahalli,Bangalore,Chinese Nalapaka,551.6458278097042,3.9,50.0,"Chinese,Indian",Malleshwaram,56
227153,Teynampet,Chennai,Lucky Da Punjabi Dhabba,726.0006596040951,4.2,100.0,"Punjabi,North Indian,Thalis,Kebabs,Tandoor",Alwarpet,66
227447,Kilpauk,Chennai,Waffle Shack,558.8467710767363,2.9,80.0,"Bakery,Desserts",Kilpauk,49
227535,Kothrud,Pune,Cake Paradise,484.2383923230643,3.5,20.0,"Desserts,Bakery",Shastri Nagar Kothrud,60
227678,Alwarpet,Chennai,Phuket Street,695.9156519773246,4.4,100.0,Thai,Alwarpet,66
228089,Kothrud,Pune,Bon Bon Candy Cake Shop,538.2065687794607,2.9,80.0,Bakery,Shastri Nagar Kothrud,66
228215,Banjara Hills,Hyderabad,Cafe Niloufer Premium Lounge,1500.0,4.5,1000.0,Bakery  Fast Food  Snacks  Beverages,Banjara Hills,63
228227,Dilsukhnagar,Hyderabad,Telangana Inti Ruchulu,1439.0132937337632,4.3,500.0,"South Indian,Telangana,Home Food",Kothapet & Dilsukhnagar,52
228565,Katad Khana,Pune,Subhanallah Biryani House,480.8091836777312,3.8,20.0,"Biryani,Chinese,North Indian,Mughlai,Fast Food,Beverages",Camp,40
228941,Chembur,Mumbai,Momo Maniacs,555.3937150279963,4.0,50.0,Chinese,Ng Acharya Marg Opposite Seven Seas,47
228945,Chembur,Mumbai,Khichdi Wala,513.817975030958,3.9,50.0,"Indian,Home Food,North Indian",Ng Acharya Marg Opposite Seven Seas,45
228948,Chembur,Mumbai,Garnish,581.4312153695412,2.9,80.0,"Chinese,Indian,Malwani",Chembur,52
229279,Erandwane,Pune,Behrouz Biryani,647.5694846059787,4.2,100.0,"Biryani,Mughlai,Lucknowi,Hyderabadi,Kebabs,North Indian,Persian,Desserts",Erandwane,45
229280,Erandwane,Pune,Oven Story Pizza,612.3905760783832,4.0,100.0,Pizzas,Erandwane,46
229286,Erandwane,Pune,Mandarin Oak- The Heavenly Chinese,483.77109675738245,3.8,20.0,"Chinese,Asian,Thai",Erandwane,47
229288,Erandwane,Pune,Slay Coffee,711.8138419199904,4.3,100.0,"Beverages,Desserts",Erandwane,40
229606,Guru Nanak Nagar,Pune,Gelato Italiano,544.6784990609018,2.9,80.0,Desserts,Kumar Pacific Mall,48
229718,Kurla,Mumbai,Hashtag 99 The Shawarma Specialist,437.62495078378697,3.1,20.0,"Fast Food,Tandoor",New Mill Road,29
229977,Balkampet,Hyderabad,Persis Cafe,617.5739999792689,4.2,50.0,Indian,Ameerpet,66
230287,Golpark,Kolkata,Bake India Dumdum,583.9848160718043,4.3,20.0,"Bakery,Indian",Nager Bazar Flyover.Near Ils Hospitaldum Dum,87
230414,Bhowanipore,Kolkata,35 Bar & Lounge,518.7265674031305,2.9,80.0,"Asian,Continental,Indian",Central Kolkata,70
230976,Indiranagar,Bangalore,The Biryani Experiment,700.9181599980446,3.9,100.0,"Biryani,Hyderabadi,Indian,Kebabs,North Indian,South Indian,Andhra,Afghani,Combo,Desserts,Beverages,Punjabi,Kerala,Sweets,Arabian,Lucknowi,Parsi,Tandoor",Indiranagar,52
231270,Sakivihar,Mumbai,Bowlsome,595.8946858815185,4.2,50.0,Asian  North Indian  Continental  Healthy Food  Punjabi  Home Food  Oriental  Desserts  Beverages  Pan-Asian  Bengali  Mangalorean  Kashmiri  Lucknowi  Chinese  Sweets  Kebabs  Combo  Rajasthani  Awadhi,Sakivihar,47
231446,Thousand Lights,Chennai,Fresh Pressery Cafe,1500.0,4.5,500.0,"Healthy Food,Cafe,Desserts",Royapettah,49
231619,Shivajinagar,Pune,Cafe Madeline,534.0452485819164,2.9,80.0,European,Shivaji Nagar,44
231623,Bhowanipore,Kolkata,Cakerica,509.2586606137616,2.9,80.0,Bakery,Central Kolkata,71
231669,Himayatnagar,Hyderabad,Cheesiaano Pizza,579.5873053494104,4.0,100.0,"Italian,Pizzas",Vivek Nagar Chikkadpally,34
231740,Vasanth Nagar,Bangalore,Ketogenic Foods,532.7286366652876,4.2,20.0,"Continental,Desserts,Healthy Food",Cunningham Road,44
231761,Indiranagar,Bangalore,Vegan Kitchen - By Infinitea,584.9326919205433,4.5,20.0,"Continental,Desserts,Italian,Healthy Food",Esi Hospital Road,55
231946,Vasanth Nagar,Bangalore,Vegan Kitchen,447.91582522647883,2.9,80.0,"Continental,Desserts,Italian,Healthy Food",Cunningham Road,40
232006,Adajan Patiya,Surat,Rooster,689.5695002398917,4.2,100.0,Pizzas,Rander Road,45
232252,Golpark,Kolkata,The Brewing Leaf,1500.0,4.2,500.0,"Beverages,Continental,Indian,Thalis,Oriental,Bengali,Snacks",South Kolkata,76
232278,Pitam Pura,Delhi,Shawarma Wala,493.20872499669224,3.4,50.0,North Indian,Nsp,40
232447,Kondhwa,Pune,Bring It On Cafe,568.1126910558337,2.9,80.0,"American,Bakery,Italian",Kondhwa,73
232531,Hadapsar,Pune,Punjabi Darbar Rasoi King,600.2270621205633,3.9,50.0,"North Indian,Chinese",Hadapsar,76
232802,Sector 7 Rohini,Delhi,The Burger Club,1500.0,4.2,1000.0,"Fast Food,American,Beverages,Desserts",Rohini,35
233050,Abids,Hyderabad,Faasos,536.2951681142736,4.0,50.0,"Combo,Snacks,Beverages,Desserts",Abids,37
233051,Abids,Hyderabad,Behrouz Biryani,606.9432929966458,3.8,100.0,"Biryani,Mughlai,Lucknowi,Hyderabadi,Kebabs,North Indian,Persian,Desserts",Abids,36
233052,Abids,Hyderabad,Oven Story Pizza,1466.1495936891847,3.9,500.0,Pizzas,Abids,37
233053,Abids,Hyderabad,Firangi Bake,539.8870030650091,3.9,50.0,"Italian,Mexican,Pastas",Abids,39
233054,Abids,Hyderabad,Sweet Truth - Cake And Desserts,607.4443037173535,3.9,50.0,"Ice Cream,Bakery,Desserts,Beverages",Abids,37
233055,Abids,Hyderabad,The Good Bowl,621.4638611264596,3.9,50.0,North Indian  Punjabi  Biryani  Combo  Chinese  Beverages  Desserts  Jain  Indian  Hyderabadi  Mughlai,Abids,37
233056,Abids,Hyderabad,The Biryani Life,488.795054974751,4.0,20.0,"Biryani,North Indian,Chinese",Abids,35
233057,Abids,Hyderabad,Lunchbox,675.1076425896076,4.1,100.0,"North Indian,Punjabi,Combo,Biryani,Healthy Food,Jain,Thalis,Indian,Mughlai,Desserts",Abids,36
233117,Anna Nagar,Chennai,Juisome,771.4075371884713,4.2,100.0,"Continental,Juices,Beverages",Annanagar,73
