ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Delivery time,price_log
125148,New Rander Road,Surat,Super Tandoor,400.0,3.6,50.0,"Fast Food,North Indian",Rander,58,5.991464547107982
125150,Begampura,Surat,Raj Fast Food,250.0,2.9,80.0,Indian,Zampa Bazar,45,5.521460917862246
125298,Egmore,Chennai,Writer'S Cafe,400.0,4.4,500.0,"Continental,Italian",Ethiraj Salai,45,5.991464547107982
125535,Sayedpura,Surat,Super Seekh Paratha And Chinese,400.0,4.1,500.0,Fast Food,Shahpore,38,5.991464547107982
125546,Karve Nagar,Pune, Hotel Rangda,200.0,2.9,80.0,Indian,Karvenagar,63,5.298317366548036
126042,Vastrapur,Ahmedabad,Chaska Punjab Da,450.0,2.9,80.0,"North Indian,Chinese,Biryani,Continental,Punjabi,Italian,Fast Food,European,Mexican,Thai,Thalis,Indian",Vastrapur,47,6.1092475827643655
126405,Koregaon Park,Pune,Dhaba Shaba Veg Bistro,550.0,4.4,100.0,"North Indian,Biryani,Chinese,Combo,Thalis,Snacks,Desserts",South Main Roadkoregaon,56,6.309918278226516
126445,Palanpur Jakatnaka,Surat,Noman Amdawadi Tawafry,250.0,4.1,100.0,"Mughlai,North Indian,Indian,Chinese,Tandoor,Hyderabadi",Palanpur Jakatnaka,58,5.521460917862246
126480,Andheri East,Mumbai,Marol Darbar,300.0,3.8,50.0,North Indian  Chinese  Mughlai  Fast Food  Desserts  Juices,Andheri East,54,5.703782474656201
126671,Rander,Surat,Lijjat Tawa Fry,350.0,4.0,500.0,"North Indian,Biryani,Mughlai",Mora Bhagal,59,5.857933154483459
126943,Rohini,Delhi,Slurppy- The Shake Factory,400.0,2.9,80.0,"Fast Food,Italian,Beverages,Desserts,Continental,Pastas",Sector 11,59,5.991464547107982
127056,Topsia,Kolkata,Blue Star Restaurant,300.0,4.3,500.0,Mughlai,Ruby,57,5.703782474656201
127143,Koregaon Park,Pune,Yonies Pizza,550.0,4.6,20.0,"Pizzas,Italian",Koregaon Park,65,6.309918278226516
127199,Royapettah,Chennai,Oh My Shawarma,200.0,4.4,100.0,Arabian,Royapettah,47,5.298317366548036
127237,Andheri East,Mumbai,More'S Family Restaurant & Bar,500.0,4.0,20.0,North Indian  Chinese,Marol Sakinaka,59,6.214608098422191
127508,Danilimda,Ahmedabad,Sab Kabab,450.0,4.2,100.0,North Indian,Maninagar,38,6.1092475827643655
127596,Chowk Bazar,Surat,Sabir Chicken,300.0,4.1,500.0,"Mughlai,North Indian,Punjabi,Barbecue,Combo",Chowk Bazar,39,5.703782474656201
127657,Wanowrie,Pune,Vishal Restaurant,200.0,4.2,100.0,"North Indian,Indian,Punjabi,Tandoor,Chinese,Biryani,Kerala,Snacks,Beverages",Wanowrie,59,5.298317366548036
127798,Ballygunge,Kolkata,Julie'S Kitchen,250.0,2.9,80.0,Indian,Central Kolkata,67,5.521460917862246
128084,Banjara Hills,Hyderabad,Ubq By Barbeque Nation,300.0,3.7,500.0,"North Indian,Chinese,Biryani",Banjara Hills,57,5.703782474656201
128170,Bopodi,Pune,Mm Restaurant,200.0,4.2,100.0,"Indian,Chinese",Bopodi,55,5.298317366548036
128468,Elgin,Kolkata,Dariole,150.0,4.7,100.0,Desserts,Theatre Road,48,5.0106352940962555
128589,Sector 8 Rohini,Delhi,Shakes House By Vhc,150.0,2.9,80.0,"Beverages,Continental,Italian,Combo,Desserts,Snacks",Autram Lines,51,5.0106352940962555
128775,Saki Naka,Mumbai,Supreme Chinese,250.0,3.3,100.0,"Chinese,North Indian,Biryani,Thai",Sakinaka,49,5.521460917862246
128802,Mahadev Nagar Tekra,Ahmedabad,Krishna Chinese Bhajipav & Punjabi,200.0,3.6,100.0,"South Indian,Chinese,Fast Food",Vastral,47,5.298317366548036
128889,Saki Naka,Mumbai,Supreme Kitchen,350.0,3.4,20.0,"Indian,Chinese,Pizzas",Marol Sakinaka,49,5.857933154483459
128953,Old Washermanpet,Chennai,Star Biriyani And Fast Food,200.0,2.9,80.0,"North Indian,Biryani,Kebabs",Royapuram,53,5.298317366548036
129409,Saki Naka,Mumbai,Supreme Biryani,200.0,3.0,100.0,"Biryani,Chinese",Marol Sakinaka,48,5.298317366548036
129538,Domlur,Bangalore,Rang De Basanti Dhaba,300.0,4.2,1000.0,"North Indian,Kebabs,Biryani,Snacks,Combo,Punjabi,Desserts,Tandoor,Indian",Stage 2,55,5.703782474656201
129561,Banjara Hills,Hyderabad,Combo Stories By 10D Express,200.0,4.1,20.0,"Chinese,Indian,Thalis,North Indian,Pan-Asian,Oriental,Kebabs,Tandoor,Fast Food,Desserts,Asian,Combo,Grill,Hyderabadi,Lucknowi,Mughlai,Bowl Company, Keventers & more",Banjara Hills,66,5.298317366548036
129725,Purasaiwakkam,Chennai,Hotel Farook,450.0,4.3,1000.0,"South Indian,Arabian",Purasavakkam,37,6.1092475827643655
129922,Arumbakkam,Chennai,Go Grill,300.0,4.1,20.0,"North Indian,Grill,Biryani,Snacks",Arumbakkam,72,5.703782474656201
130055,Koregaon Park,Pune,The Cheesecake Pops,300.0,4.5,50.0,"Desserts,Bakery",Koregaon Park,46,5.703782474656201
130423,Gandhi Nagar,Chennai,Al Souk,400.0,4.3,50.0,"Juices,Grill,Arabian",Anderson Road,51,5.991464547107982
130502,Nungambakkam,Chennai,Nolita,1200.0,4.1,100.0,"Italian,Beverages,Ice Cream,Pizzas,Snacks,Desserts,Pastas,Greek,Salads,Continental",Nungambakkam,51,7.090076835776092
130507,Perambur,Chennai,Lassi Nation,200.0,3.7,100.0,Beverages,Peravallur,60,5.298317366548036
130631,Chandrayangutta,Hyderabad,Ruby Restaurant,250.0,3.6,100.0,Biryani  Indian  Hyderabadi  Fast Food  Haleem,Charminar,67,5.521460917862246
131042,Koregaon Park,Pune,Grandmama'S Cafe,900.0,3.7,20.0,"American,Italian,Continental,Indian",Koregaon Park,58,6.802394763324311
131057,Andheri East,Mumbai,Al Hamdan Restaurant,400.0,3.6,100.0,North Indian  Mughlai  Biryani  Beverages  Afghani  Desserts,Marol Sakinaka,50,5.991464547107982
131059,Powai Area,Mumbai,Roots Of India,1000.0,4.0,50.0,"North Indian,Chinese,Biryani,Kebabs,Mughlai,Asian,Oriental",Powai Area,53,6.907755278982137
131167,Anna Nagar,Chennai,Bib -  English Breakfast In The Box,300.0,4.4,100.0,Continental,Anna Nagar East,71,5.703782474656201
131176,Anna Nagar,Chennai,Omleterian,250.0,4.3,50.0,"Healthy Food,Snacks",Anna Nagar East,67,5.521460917862246
131247,Adajan,Surat,Mahesh Bhandari Chicken Center,200.0,3.7,100.0,North Indian,Adajan Char Rasta,46,5.298317366548036
131321,Triplicane,Chennai,Hotel Rhiya,300.0,2.9,80.0,"South Indian,Indian,Fast Food,Biryani,Chinese",Triplicane,49,5.703782474656201
131394,Thousand Lights,Chennai,Blind Ch3Mistry,600.0,4.1,20.0,"Italian,Beverages,Asian",Nungambakkam,51,6.396929655216146
131453,Shivaji Nagar,Bangalore,Metropole Restaurant,300.0,2.9,80.0,"South Indian,North Indian,Chinese,Fast Food",Shivaji Nagar,48,5.703782474656201
131637,Bibwewadi,Pune,Roll Bites,200.0,2.9,80.0,"Fast Food,Beverages",Yerwada,51,5.298317366548036
131758,Kodambakkam,Chennai,Sri Saikarthi Andhara Curries And Snacks,150.0,4.0,100.0,"Kerala,Chettinad,Andhra",Sivan Kovil Street,74,5.0106352940962555
131862,Kalighat,Kolkata,Burnt Garlic,1100.0,2.9,80.0,"Continental,Chinese,Italian,American",Desapriya Park,79,7.003065458786462
131864,Koramangala,Bangalore,Kerala Food Club,250.0,4.2,500.0,"Kerala,Chinese,Biryani,Seafood,South Indian",Nanjappa Layout,52,5.521460917862246
131870,Kavadiguda,Hyderabad,4M Biryani House,250.0,4.1,10000.0,"Biryani,North Indian,Chinese",Nallakunta & Vidyanagar,41,5.521460917862246
131933,Maniktala Main Rd,Kolkata,Story Of Food,200.0,4.4,100.0,"Bengali,Snacks,Beverages,Combo,Thalis",Kankurgachi,61,5.298317366548036
132077,Habsiguda,Hyderabad,Amul Hav Mor @ Ice Crm Den,200.0,4.1,20.0,"Ice Cream,Desserts,Beverages",Uppal,52,5.298317366548036
132574,Kalina,Mumbai,Al-Kabeer Arabian Shawarma & Momos,200.0,4.2,20.0,"Tibetan,Lebanese,Fast Food,Tandoor",Scruz Bandra East,38,5.298317366548036
132818,Egmore,Chennai,Basheer Bai Briyani,200.0,4.0,100.0,"South Indian,Indian,Biryani",Egmore,34,5.298317366548036
132820,Bibwewadi,Pune,Shawarma Spot,200.0,3.5,50.0,"Lebanese,Fast Food",Koregaon Park,47,5.298317366548036
133012,Dilsukhnagar,Hyderabad,Sahadeva Reddy'S Southern Spice,200.0,4.3,500.0,South Indian,Kothapet & Dilsukhnagar,38,5.298317366548036
133233,Erandwane,Pune,Sai Chinese,250.0,3.2,100.0,Chinese,Parvati Sadan Erandwane,47,5.521460917862246
133301,Shivajinagar,Pune,Surve'S Pure Non-Veg,550.0,4.0,100.0,Maharashtrian,Shivaji Nagar,38,6.309918278226516
133408,Sion Bhakti Park,Mumbai,Venus Pure Veg,300.0,4.3,20.0,Indian,Sion Bhakti Park,48,5.703782474656201
133409,Dharavi,Mumbai,Sudarshan Lunch Home,350.0,2.9,80.0,"Indian,Tandoor ,indian",Sion Bhakti Park,51,5.857933154483459
133417,Ghatkopar,Mumbai,Malvani Chaska,300.0,4.2,100.0,North Indian  Seafood,Ghatkopar Vikhroli,59,5.703782474656201
133492,Baranagar,Kolkata,A1 Haji Fast Food,300.0,3.9,500.0,"Mughlai,Indian,Chinese",North Dumdum,64,5.703782474656201
133550,Narayan Peth,Pune,New Apurwai Non Veg,350.0,2.9,80.0,Indian,Swargate,35,5.857933154483459
133777,Chennai,Chennai,Madurai Sri Thevar Hotel,300.0,3.8,500.0,South Indian,Parrys,36,5.703782474656201
133781,George Town,Chennai,Srb Hyderabad Biryani,300.0,2.9,80.0,"Fast Food,Biryani,Chinese,Grill,Arabian",Tondairpet,64,5.703782474656201
133886,Bowbazar,Kolkata,Star Zoya Biryani,200.0,3.8,20.0,Biryani,Nirmal Chandra Street,36,5.298317366548036
133893,Ashok Nagar,Chennai,Bbq Bro'S,350.0,4.0,50.0,"Barbecue,Snacks,Beverages,Lebanese,Fast Food",Ashok Nagar,88,5.857933154483459
134395,Sivanchetti Gardens,Bangalore,Mrs Hotel,200.0,2.9,80.0,North Indian,Vivekananda Road,45,5.298317366548036
134404,Royapettah,Chennai,Aks Kabab,300.0,4.1,50.0,"South Indian,Indian,Fast Food,Street Food,Kebabs,Mughlai",Nallala Street,49,5.703782474656201
134552,Athwa,Surat,Amdavadi Tawa Fry,300.0,4.4,100.0,Fast Food,Nr Floral Garden,56,5.703782474656201
134559,Piplod,Surat,Shawarma Shop-Amdavadi Tawa Fry,300.0,4.4,50.0,Snacks,Opp Rahul Raj Mall,56,5.703782474656201
135333,Kestopur,Kolkata,Bangaliyna,200.0,3.7,500.0,"North Indian,Chinese,Biryani,Bengali",Kestopur,77,5.298317366548036
135489,Nungambakkam,Chennai,Crisp Cafe,400.0,4.6,20.0,"North Indian,Italian,Beverages,Juices,Ice Cream,Pizzas,Desserts,Pastas,Cafe",Kothari Road,58,5.991464547107982
135887,Dhankawadi,Pune,New Arabian Grills,500.0,4.0,100.0,"Arabian,Biryani,Indian",Bharti Vihar,69,6.214608098422191
135902,Taltala,Kolkata,The Cooking Co.,600.0,2.9,80.0,"Thai,Chinese",Lindsay Street,59,6.396929655216146
135975,Sector 9 Rohini,Delhi,Wat-A-Burger! - India Ka Burger,200.0,4.0,100.0,"Fast Food,American,Indian,Snacks,Desserts,Beverages",Sector 7,30,5.298317366548036
136111,Indiranagar,Bangalore,Bob'S Bar,300.0,4.3,100.0,"South Indian,North Indian,Fast Food,Desserts",Indiranagar,55,5.703782474656201
136394,Baranagar,Kolkata,24 Grains,500.0,4.2,50.0,"Indian,Chinese,Biryani,Tandoor,North Indian,Kebabs,Middle Eastern",North Dumdum,66,6.214608098422191
136461,Darulshifa,Hyderabad,Pista House,200.0,4.1,1000.0,Bakery  Pizzas  Haleem,Naya Pool   Charminar,37,5.298317366548036
136524,Old Malakpet,Hyderabad,Lassi Shop - Malakpet,100.0,3.5,20.0,Ice Cream,Kothapet & Dilsukhnagar,37,4.605170185988091
136701,Rohini,Delhi,Binger'S Tandoori Momos,250.0,2.9,80.0,Chinese,Shiva Road Above Tuli Property,45,5.521460917862246
136793,Pitam Pura,Delhi,Second Wife,300.0,2.9,80.0,"Fast Food,Italian",Nsp,58,5.703782474656201
136796,Pitam Pura,Delhi,Grand Peshawari,400.0,2.9,80.0,"North Indian,Mughlai",Nsp,59,5.991464547107982
136798,Pitam Pura,Delhi,Bad Food,200.0,2.9,80.0,"Italian,American,Beverages",Rohini,63,5.298317366548036
136902,Banjara Hills,Hyderabad,Seasons Xprs,200.0,4.1,100.0,"Lebanese,Arabian",Banjara Hills,67,5.298317366548036
137284,Yakutpura,Hyderabad,Lazzat Restaurant,400.0,4.0,1000.0,"Biryani,North Indian,Chinese,Fast Food,Haleem",Charminar,47,5.991464547107982
137675,Koregaon Park,Pune,Huber & Holly,500.0,4.6,100.0,"Desserts,Ice Cream,Snacks,Pizzas,Pastas",Koregaon Park,45,6.214608098422191
138618,Andheri East,Mumbai,Sahara Family Restaurant,400.0,4.0,20.0,North Indian  Chinese  Biryani  Desserts,Andheri East,53,5.991464547107982
138770,Begampura,Surat,Ahmedi Hotel,200.0,4.0,100.0,"Mughlai,Desserts",Zampa Bazar,40,5.298317366548036
138863,Begampura,Surat,Mp Partha And Omlette,200.0,4.1,1000.0,North Indian,Zampa Bazar,35,5.298317366548036
138866,Begampura,Surat,Huseni Restaurant,200.0,2.9,80.0,Indian,New Textile Market,38,5.298317366548036
139114,Shivaji Nagar,Bangalore,Main Lassi Shop,250.0,3.8,100.0,"Beverages,Juices,Ice Cream,Pizzas,Desserts",Shivaji Nagar,38,5.521460917862246
139168,Vadapalani,Chennai,Vivikta Chapati Shop,150.0,2.9,80.0,South Indian,Vadapalani,76,5.0106352940962555
140101,Saki Naka,Mumbai,Jamie'S Pizzeria By Jamie Oliver,800.0,3.9,100.0,"Pizzas,Italian,European,Salads",Kurla,54,6.684611727667927
140151,Adajan,Surat,Hot Sauce Chinese,250.0,2.9,80.0,Chinese,Adajan Patiya,48,5.521460917862246
140309,Saijpur Bogha,Ahmedabad,Lajawab Dry & Fry,250.0,3.8,1000.0,"North Indian,Biryani,Mughlai,Combo",Naroda,53,5.521460917862246
140381,Bhimrad,Surat,Midnight Chicken Center,300.0,4.1,100.0,"North Indian,Mughlai,Chinese",Bhimrad Road,34,5.703782474656201
140409,Piplod,Surat,Dinesh Health Kitchen,300.0,3.8,20.0,"Healthy Food,Fast Food",Opp Surat Gymkhana,59,5.703782474656201
140454,Saki Naka,Mumbai,Hunger Point,400.0,2.7,50.0,Fast Food,Marol Sakinaka,40,5.991464547107982
140465,Express Avenue Mall,Chennai,Jonah'S Bistro,600.0,4.5,50.0,"Italian,Continental,Pastas",Express Avenue,54,6.396929655216146
140498,Shyam Bazar,Kolkata,North Pole,200.0,2.9,80.0,Fast Food  Beverages,Fariapukur,53,5.298317366548036
140524,Raja Annamalai Puram,Chennai,Radio Room,1200.0,4.2,20.0,Indian,Mrc Nagar,83,7.090076835776092
141274,Rohini,Delhi,Tasty Tasty Home Made Food,200.0,2.9,80.0,North Indian,Rohini,38,5.298317366548036
141364,Thousand Lights,Chennai,Starbucks Coffee,400.0,4.4,100.0,"Beverages,Ice Cream",Bergamo Mall,38,5.991464547107982
141433,Shenoy Nagar,Chennai,The Fat Boy,400.0,4.4,500.0,"Italian,Beverages,Juices,Pizzas",Shenoy Nagar,59,5.991464547107982
141648,Rohini,Delhi,Tandoori Momos Wala,200.0,2.9,80.0,Chinese,Sector 7,47,5.298317366548036
141698,Ayanavaram,Chennai,Arabian Grills,150.0,3.6,100.0,"Chinese,Arabian",Aynavaram,50,5.0106352940962555
141938,Rohini,Delhi,Khana Khazana Food Van,300.0,3.4,50.0,Chinese,Rohini,44,5.703782474656201
142037,Rohini,Delhi,Pizza Paradise By Vhc,150.0,4.8,20.0,"Pizzas,Beverages,Italian,Continental,Biryani,Desserts,Combo",Chattarpur,44,5.0106352940962555
142149,Yerawada,Pune,Hotel Sindhusagar,300.0,4.4,20.0,North Indian,Vishrantwadi,63,5.703782474656201
142565,Choolaimedu,Chennai,Juice Park,100.0,4.4,50.0,Juices,Choolaimedu,60,4.605170185988091
142642,Wanwadi,Pune,Swad Punjab Da,350.0,4.1,20.0,"North Indian,Chinese",Shivarkar Road,65,5.857933154483459
142670,Hyderabad,Hyderabad,Shah Ghouse Cafe & Restaurant,350.0,4.1,5000.0,"Biryani,Chinese,Tandoor,Mughlai,North Indian",Lakdikapool,47,5.857933154483459
142703,Bidhannagar,Kolkata,Saanvi'S Kitchen,350.0,3.9,50.0,South Indian  Chinese  Fast Food  Continental  North Indian  Biryani  Mughlai  Snacks,Sector 5  Salt Lake,81,5.857933154483459
142880,Moti Nagar,Delhi,Budget Bite,300.0,2.9,80.0,"Chinese,Snacks,Fast Food",Kirti Nagar,74,5.703782474656201
142955,East Kolkata Township,Kolkata,Millie'S,300.0,4.5,20.0,Bakery  Desserts,Kasba,84,5.703782474656201
143064,Annanagar East,Chennai,Silver Spoon,500.0,4.3,100.0,"North Indian,South Indian,Indian,Grill,Arabian,Kebabs,Tandoor",Anna Nagar East,64,6.214608098422191
143361,Dhankawadi,Pune,Hotel Chandralok,200.0,2.9,80.0,"Chinese,Snacks",Dhankawadi,67,5.298317366548036
143664,Banjara Hills,Hyderabad,Ocean'S Basket,1500.0,3.8,20.0,Seafood,Banjara Hills,74,7.313220387090301
143934,Sudhama Nagar,Bangalore,Hotel Revoli Inn,400.0,4.0,50.0,"Indian,Chinese,Tandoor,South Indian",Shantinagar,38,5.991464547107982
144132,Shahpur,Ahmedabad,Lajawab Restaurant,500.0,3.4,20.0,"Mughlai,Indian",Shahibagh,45,6.214608098422191
144659,Agarkar Nagar,Pune,Sagar,550.0,4.6,20.0,"North Indian,South Indian,Chinese",Camp,31,6.309918278226516
144692,Annanagar East,Chennai,Desi Street,200.0,4.2,100.0,"North Indian,Indian,Grill,Street Food,Kebabs,Tandoor,Chaat,Biryani",Annanagar,66,5.298317366548036
144698,Arumbakkam,Chennai,Halal Kattu Biryani,250.0,4.1,500.0,"Indian,Biryani,Chinese",Arumbakkam,62,5.521460917862246
144828,Thousand Lights,Chennai,Taco Bell,300.0,4.3,500.0,Mexican,Express Avenue,53,5.703782474656201
145240,Pathar Gatti,Hyderabad,Al Akbar Fast Food,200.0,4.2,100.0,"Chinese,North Indian",Charminar,38,5.298317366548036
145688,Shenoy Nagar,Chennai,Indian Biriyani House,300.0,4.0,50.0,"Indian,Biryani,Chinese",Shenoy Nagar,58,5.703782474656201
146037,Chembur,Mumbai,Bistro89,400.0,2.9,80.0,"Indian,Italian,Chinese",Chembur,45,5.991464547107982
146059,Choolai,Chennai,Best Fast Food,250.0,3.9,20.0,Chinese,Vepery,30,5.521460917862246
146069,Mohammed Wadi,Pune,Largo Pizzeria,600.0,3.6,50.0,"Pizzas,Beverages",Kondhwa,72,6.396929655216146
146304,Victoria Layout,Bangalore,Hyderabad Biryaani House,499.0,4.3,100.0,Indian,Central Bangalore,35,6.212606095751519
146526,Sector 6 Rohini,Delhi,Veerji Malai Chaap Wale (Rohini),400.0,3.8,500.0,"North Indian,Snacks",Sector 7 Rohini,28,5.991464547107982
146609,Hatibagan,Kolkata,Monginis - Girish Park,150.0,4.1,20.0,Desserts,Girish Park Metro,40,5.0106352940962555
146866,Entally,Kolkata,Chokherkhida,150.0,4.3,100.0,"Fast Food,Chinese",Entally,41,5.0106352940962555
146954,Dum Dum,Kolkata,Khawabo Jatane,200.0,4.2,100.0,Thalis,South Dumdum,84,5.298317366548036
147082,Teynampet,Chennai,Hotel Ananda,300.0,4.5,500.0,"North Indian,South Indian,Beverages",Teynampet,60,5.703782474656201
147225,Adajan,Surat,Pizza Village,300.0,4.0,100.0,"Pizzas,Pastas,Chinese,Italian,American,Fast Food,Indian,Desserts",Eon Square,47,5.703782474656201
147485,Purasaiwakkam,Chennai,Kaapi House,250.0,2.9,80.0,Beverages,Secretariat Colony,56,5.521460917862246
147545,Bibwewadi,Pune,Nimantran Restaurant & Bar,1000.0,4.5,100.0,"North Indian,Chinese,Seafood,Fast Food",Bibwewadi,49,6.907755278982137
147639,Ellisbridge,Ahmedabad,429 Restaurant,300.0,3.9,20.0,"North Indian,Chinese,Mughlai",Ellis Bridge,32,5.703782474656201
147722,Sangvi,Pune,Nimrah Biryani,250.0,2.9,80.0,"North Indian,Biryani,Chinese",Avalon City Dapodi,72,5.521460917862246
147986,Sector 8 Rohini,Delhi,Royal Burger By Vhc,150.0,2.9,80.0,"Beverages,Snacks,Combo,Chinese,Continental,Italian,Pastas",Nsp,47,5.0106352940962555
148131,Haripura,Surat,Bhavin Omlet Centre,200.0,3.9,100.0,Fast Food,Rampura,48,5.298317366548036
148175,Deccan Gymkhana,Pune,Cafe Kathaa,550.0,2.9,80.0,"Continental,Healthy Food,Beverages",Shivaji Nagar,47,6.309918278226516
148279,George Town,Chennai,Kanishka Kulfi,150.0,3.8,20.0,Ice Cream,Mint Street,50,5.0106352940962555
148455,Jodhpur Park,Kolkata,Chinise Mini Hut,300.0,4.4,20.0,Chinese,Kolkata Muncipal Corporation,87,5.703782474656201
148916,Bidhannagar,Kolkata,Abcos Food Plaza,1200.0,4.3,100.0,"Bengali,Continental,North Indian,Chinese",Behind Columbia Asia Hospital,63,7.090076835776092
149749,Lake Town,Kolkata,Swad Bodol,300.0,3.9,20.0,"North Indian,Chinese",Lake Town,73,5.703782474656201
150132,Ballygunge,Kolkata,Faasos - Wraps & Rolls,200.0,4.3,100.0,Combo  Snacks  Beverages  Desserts  Indian,First Lane,61,5.298317366548036
150384,Andheri East,Mumbai,Shawarma Street,200.0,4.2,100.0,Fast Food,Andheri East,52,5.298317366548036
150456,Gaddiannaram,Hyderabad,Bahar Biryani Cafe,350.0,4.0,100.0,"Biryani,North Indian,Chinese",Kothapet & Dilsukhnagar,50,5.857933154483459
150470,Wanowrie,Pune,New Vishal Restaurant,300.0,3.9,20.0,North Indian,Wanowrie,71,5.703782474656201
150582,Kuber Nagar,Ahmedabad,New Krishna Bakery,200.0,2.9,80.0,Bakery,Kubernagar,80,5.298317366548036
150802,Sector 13 Rohini,Delhi,Prashant Momos & Special Chinese Foods (Pure Veg),200.0,3.9,100.0,Chinese,Rohini,52,5.298317366548036
151036,Koramangala,Bangalore,Punjabi Unplugged,300.0,3.9,500.0,"North Indian,Chinese,Indian,Mughlai",Koramangala 1St Block,54,5.703782474656201
151079,New Magdalla,Surat,Zhingalala,900.0,4.1,20.0,"Seafood,Healthy Food,North Indian,Chinese",Luxuria Dumas Road,62,6.802394763324311
151172,Powai,Mumbai,Tangra House - Food Of Kolkata,300.0,2.9,80.0,"Bengali,Chinese,Mughlai,Snacks",Sakinaka,48,5.703782474656201
151192,Pitam Pura,Delhi,Deem Seem,20.0,2.9,80.0,North Indian,Pitampura,54,2.995732273553991
151578,Aundh,Pune,Burger Craft,1000.0,4.5,100.0,"Fast Food,American,Beverages,Desserts",Aundh,66,6.907755278982137
151703,Saki Naka,Mumbai,Sk Spice,300.0,3.1,50.0,"North Indian,Chinese",Marol Sakinaka,47,5.703782474656201
151712,Saki Naka,Mumbai,Supreme Bbq Kitchen,350.0,3.0,50.0,"North Indian,Chinese,Biryani",Sakinaka,55,5.857933154483459
152271,Himayatnagar,Hyderabad,Asian Pizzeria,300.0,3.0,100.0,"Fast Food,Pizzas,Continental,Beverages,Desserts",Nallakunta & Vidyanagar,41,5.703782474656201
152458,Shalimar Bagh,Delhi,Curry Company,600.0,2.9,80.0,"Mughlai,Chinese",Shalimar Bagh,70,6.396929655216146
152984,Kothrud,Pune,Oye Kiddan,200.0,4.1,1000.0,"Punjabi,North Indian,Desserts,Thalis,Combo",Kothrud Oye Kiddan,65,5.298317366548036
153036,Sagrampura,Surat,Mukesh Egg Center,300.0,2.9,80.0,Fast Food,Marvella Corridor Vesu,33,5.703782474656201
153039,Surat,Surat,Tawakal Biryani Center,300.0,3.8,100.0,Fast Food,Chowk Bazar,34,5.703782474656201
153046,Himayatnagar,Hyderabad,Huber & Holly,500.0,4.2,100.0,"Pizzas,Beverages,Desserts,Ice Cream,Italian,Pastas",Himayath Nagar,28,6.214608098422191
153074,Malleshwaram,Bangalore,A-1 Biriyani Combo 75,260.0,3.5,50.0,"Biryani,South Indian",Yeshwanthpura,62,5.560681631015528
153244,Chembur,Mumbai,Famous Paratha Fast Food,300.0,2.9,80.0,Indian,Chembur,62,5.703782474656201
153330,Kondhwa,Pune,Biryani Bowl,400.0,3.1,20.0,"Biryani,North Indian",Paud Road Kothrud,73,5.991464547107982
153348,Mumbai,Mumbai,Nawab Seekh Corner,550.0,4.4,500.0,North Indian,Kurla,34,6.309918278226516
154343,Basavanagudi,Bangalore,Sandwich Guru,99.0,4.3,100.0,"Snacks,Beverages",Jayanagar,50,4.59511985013459
154484,Teynampet,Chennai,Juice Cafe,300.0,4.1,100.0,"Juices,Pizzas,American,Biryani,Chinese,Snacks,Desserts,Beverages",Elago Salai Teynampet,58,5.703782474656201
154694,Shivajinagar,Pune,Hotel Subhadraa,500.0,4.5,20.0,North Indian,Jangali Maharaj Road,38,6.214608098422191
154826,Adajan,Surat,Swaad-E-Darbar,200.0,2.9,80.0,Fast Food,Pal,69,5.298317366548036
155090,Sector 1 Rohini,Delhi,Guruh Cakes (100% Veg),150.0,3.7,100.0,"Bakery,Desserts,Fast Food,Chinese,Snacks",Sector-1,28,5.0106352940962555
155434,Shaniwar Peth,Pune,The Good Bowl,400.0,4.4,50.0,"North Indian,Punjabi,Biryani,Combo,Chinese,Beverages,Desserts,Jain,Indian,Hyderabadi,Mughlai",Shanivarpeth,33,5.991464547107982
155638,Khar West,Mumbai,Just Frys,200.0,2.9,80.0,Fast Food,Opposite Singapore Arcade,58,5.298317366548036
155642,Khar West,Mumbai,The Punjabi Co.,250.0,3.6,20.0,North Indian  Punjabi  Street Food  Mughlai  Biryani  Tandoor  Arabian,Opposite Singapore Arcade,62,5.521460917862246
155656,Khar West,Mumbai,Punjabi Meal Box,350.0,3.9,20.0,North Indian  Punjabi  Street Food  Mughlai  Biryani  Tandoor  Arabian,Opposite Singapore Arcade,59,5.857933154483459
156117,Tagore Garden Extension,Delhi,Dashmesh Tiffin Service,300.0,2.9,80.0,"North Indian,Beverages",Tagore Garden Extension,75,5.703782474656201
156134,Santacruz East,Mumbai,The Good Bowl,400.0,4.2,50.0,"North Indian,Punjabi,Biryani,Combo,Chinese,Beverages,Desserts,Jain,Indian,Hyderabadi,Mughlai",Bkc Fc,37,5.991464547107982
156457,Ellisbridge,Ahmedabad,The Good Bowl,400.0,4.1,100.0,"North Indian,Punjabi,Biryani,Combo,Chinese,Beverages,Desserts,Jain,Indian,Hyderabadi,Mughlai",C G Road,30,5.991464547107982
156690,Taltala,Kolkata,Rayyan Biryani,200.0,3.2,100.0,"Biryani,Mughlai",Esplanade,42,5.298317366548036
156822,Paschim Vihar,Delhi,Sandoz Paschim Vihar,300.0,4.1,500.0,"North Indian,Chinese",Punjabi Bagh,49,5.703782474656201
157267,Sector 9 Rohini,Delhi,Am2Pm Fitness Cafe,200.0,3.7,50.0,"Beverages,Thalis,Indian",Sector-9,53,5.298317366548036
